候選人,推薦政黨,當選註記,序號,交易日期,收支科目,統一編號,捐贈者／支出對象,收入金額,支出金額,金錢類,地址,P
陳根德,中國國民黨,,28,104/12/25,營利事業捐贈收入,12506270,鏘盟企業股份有限公司,50000,,是,桃園市挑囿區,
陳根德,中國國民黨,,29,104/12/25,營利事業捐贈收入,22265497,皇家可口股份有限公司,100000,,是,臺北市中正區,
陳根德,中國國民黨,,30,104/12/25,營利事業捐贈收入,22271391,盛功瀝青工業股份有限公司,340000,,是,桃園市龍潭區,
陳根德,中國國民黨,,31,104/12/25,營利事業捐贈收入,16424285,達清環保企業股份有限公司,100000,,是,桃園巿蘆竹區,
陳根德,中國國民黨,,32,104/12/24,營利事業捐贈收入,12744147,双美生物科技股份有限公司,300000,,是,臺南市新市區,
陳根德,中國國民黨,,33,104/12/23,營利事業捐贈收入,28822246,福昱開發股份有限公司,500000,,是,臺北市中山區,
陳根德,中國國民黨,,34,104/12/23,營利事業捐贈收入,43245899,泰成機械股份有限公司,200000,,是,桃園市大園區,
陳根德,中國國民黨,,35,104/12/23,營利事業捐贈收入,43779900,桃欣管線工程有限公司,100000,,是,桃園市大園區,
陳根德,中國國民黨,,36,104/12/23,營利事業捐贈收入,84710883,順倉股份有限公司,100000,,是,桃園市大園區,
陳根德,中國國民黨,,37,104/12/23,營利事業捐贈收入,97366601,光鈦國際工業股份有限公司,300000,,是,桃園巿蘆竹區,
陳根德,中國國民黨,,38,104/12/23,營利事業捐贈收入,12529007,環泰企業股份有限公司,50000,,是,桃園巿蘆竹區,
陳根德,中國國民黨,,39,104/12/22,營利事業捐贈收入,43860015,桃富運輸有限公司,10000,,是,桃園市大園區,
陳根德,中國國民黨,,40,104/12/22,營利事業捐贈收入,70712426,勁陽有限公司,100000,,是,桃園市龜山區,
陳根德,中國國民黨,,41,104/12/22,營利事業捐贈收入,80409824,沂進有限公司,100000,,是,桃園市龜山區,
陳根德,中國國民黨,,42,104/12/22,營利事業捐贈收入,84954917,超特實業有限公司,2000,,是,桃園市龜山區,
陳根德,中國國民黨,,43,104/12/22,營利事業捐贈收入,83331738,桃園市私立苓光幼兒園,3000,,是,桃園市龜山區,
陳根德,中國國民黨,,44,104/12/19,營利事業捐贈收入,16338583,育銓興業有限公司,100000,,是,桃園巿蘆竹區,
陳根德,中國國民黨,,45,104/12/19,營利事業捐贈收入,22774892,詠昇電子股份有限公司,100000,,是,桃園市中壢區,
陳根德,中國國民黨,,46,104/12/19,營利事業捐贈收入,16541776,翊洺有限公司,20000,,是,桃園巿桃園區,
陳根德,中國國民黨,,47,104/12/19,營利事業捐贈收入,70829381,昌辰興業有限公司,50000,,是,臺北市信義區,
陳根德,中國國民黨,,48,104/12/19,營利事業捐贈收入,07714137,利誼金屬股份有限公司,10000,,是,桃園市觀音區,
陳根德,中國國民黨,,49,104/12/19,營利事業捐贈收入,43831201,新星茶業股份有限公司,10000,,是,桃園巿蘆竹區,
陳根德,中國國民黨,,50,104/12/19,營利事業捐贈收入,14078921,偉允閥業股份有限公司,30000,,是,臺北市中山區,
陳根德,中國國民黨,,51,104/12/19,營利事業捐贈收入,04260576,祺煜機電工程有限公司,100000,,是,桃園巿蘆竹區,
陳根德,中國國民黨,,52,104/12/19,營利事業捐贈收入,86832290,證豐企業管理顧問有限公司,10000,,是,桃園巿桃園區,
陳根德,中國國民黨,,53,104/12/19,營利事業捐贈收入,36500676,精威機電有限公司,10000,,是,臺北市中正區,
陳根德,中國國民黨,,54,104/12/19,營利事業捐贈收入,16201587,敏凱工程有限公司,30000,,是,桃園巿蘆竹區,
陳根德,中國國民黨,,55,104/12/19,營利事業捐贈收入,36251819,東海冷凍股份有限公司,100000,,是,桃園巿蘆竹區,
陳根德,中國國民黨,,56,104/12/19,營利事業捐贈收入,31132414,耀豐通運有限公司,10000,,是,桃園巿八德區,
陳根德,中國國民黨,,57,104/12/19,營利事業捐贈收入,16424285,達清環保企業股份有限公司,100000,,是,桃園巿蘆竹區,
陳根德,中國國民黨,,58,104/12/17,營利事業捐贈收入,84843737,中明鋼鐵股份有限公司,65000,,否,桃園市大園區,
陳根德,中國國民黨,,59,104/12/17,營利事業捐贈收入,43622035,聯倉交通股份有限公司,500000,,是,桃園巿蘆竹區,
陳根德,中國國民黨,,60,104/10/16,營利事業捐贈收入,16941210,鼎泰豐電線電纜股份有限公司,100000,,是,桃園巿蘆竹區,
王進士,中國國民黨,,1,105/01/13,營利事業捐贈收入,89265664,中洲建設有限公司,200000,,是,高雄市新興區,
王進士,中國國民黨,,2,105/01/12,營利事業捐贈收入,54672216,良懋材料科技有限公司,200000,,是,臺北市松山區,
王進士,中國國民黨,,3,105/01/12,營利事業捐贈收入,70412201,華陀扶元堂生藥科技股份有限公司,200000,,是,高雄市左營區,
王進士,中國國民黨,,4,105/01/08,營利事業捐贈收入,73176434,南良實業股份有限公司,268000,,是,臺南市永康區,
王進士,中國國民黨,,5,105/01/06,營利事業捐贈收入,91731075,大茂食品工業股份有限公司,100000,,是,屏東縣屏東巿,
王進士,中國國民黨,,6,105/01/04,營利事業捐贈收入,80097651,安茂有限公司,100000,,是,臺南市仁德區,
王進士,中國國民黨,,7,105/01/04,營利事業捐贈收入,12900337,總昱金屬有限公司,100000,,是,臺南市安平區,
王進士,中國國民黨,,8,104/12/31,營利事業捐贈收入,87651535,力弘水電工程行,10000,,是,屏東縣萬丹鄉,
王進士,中國國民黨,,9,104/12/29,營利事業捐贈收入,23344294,富統食品股份有限公司,50000,,是,屏東縣萬丹鄉,
王進士,中國國民黨,,10,104/12/25,營利事業捐贈收入,22533297,運錩鋼鐵股份有限公司,100000,,是,高雄市前金區,
王進士,中國國民黨,,11,104/12/25,營利事業捐贈收入,28610165,巨鑫聯合企業有限公司,200000,,是,高雄市大寮區,
王進士,中國國民黨,,12,104/12/25,營利事業捐贈收入,86399274,好星建設有限公司,60000,,是,屏東縣屏東巿,
王進士,中國國民黨,,13,104/12/25,營利事業捐贈收入,22658198,東立飼料工業股份有限公司,100000,,是,屏東縣新園鄉,
王進士,中國國民黨,,14,104/12/25,營利事業捐贈收入,12618660,朝能興業有限公司,100000,,是,高雄市鳳山區,
王進士,中國國民黨,,15,104/12/25,營利事業捐贈收入,27704888,隆盛國際開發有限公司,60000,,是,高雄市前鎮區,
王進士,中國國民黨,,16,104/12/23,營利事業捐贈收入,27970417,長龍會議顧問股份有限公司,30000,,是,臺北市中正區,
王進士,中國國民黨,,17,104/12/21,營利事業捐贈收入,89950854,華泓國際運輸股份有限公司,100000,,是,臺北市中山區,
王進士,中國國民黨,,18,104/12/21,營利事業捐贈收入,90739612,金益商行,100000,,是,屏東縣屏東巿,
王進士,中國國民黨,,19,104/12/17,營利事業捐贈收入,23667337,志豐有限公司,500000,,是,屏東縣新園鄉,
王進士,中國國民黨,,20,104/12/17,營利事業捐贈收入,54502058,大禾工程技術顧問有限公司,20000,,是,屏東縣屏東巿,
王進士,中國國民黨,,21,104/12/14,營利事業捐贈收入,23419082,誼昌空調工程有限公司,200000,,是,,
王進士,中國國民黨,,22,104/12/09,營利事業捐贈收入,07992639,聖州企業股份有限公司,50000,,是,臺北市大安區,
王進士,中國國民黨,,23,104/12/08,營利事業捐贈收入,53401980,皇緯建設有限公司,30000,,是,屏東縣屏東巿,
王進士,中國國民黨,,24,104/12/07,營利事業捐贈收入,86318408,鴻碩精密電工股份有限公司,100000,,是,臺北市內湖區,
王進士,中國國民黨,,25,104/12/07,營利事業捐贈收入,79959547,滿祥五金有限公司,100000,,是,高雄市大寮區,
王進士,中國國民黨,,26,104/12/07,營利事業捐贈收入,92705167,豐釧機械股份有限公司,200000,,是,屏東縣屏東巿,
王進士,中國國民黨,,27,104/12/01,營利事業捐贈收入,79978853,安佑建設股份有限公司,50000,,是,屏東縣屏東巿,
王進士,中國國民黨,,28,104/11/30,營利事業捐贈收入,87658690,聯農行,20000,,是,屏東縣潮州鎮,
王進士,中國國民黨,,29,104/11/02,營利事業捐贈收入,86660894,國興畜產股份有限公司,50000,,是,屏東縣屏東巿,
王進士,中國國民黨,,30,104/09/18,營利事業捐贈收入,73008303,大成長城企業股份有限公司,1000000,,是,臺南市永康區,
張錦昆,中國國民黨,,1,105/01/15,營利事業捐贈收入,84614919,艾思妮國際股份有限公司,200000,,是,彰化縣員林市,
張錦昆,中國國民黨,,2,105/01/14,營利事業捐贈收入,16983533,彰鵬企業有限公司,5000,,是,彰化縣員林市,
張錦昆,中國國民黨,,3,105/01/13,營利事業捐贈收入,22989556,丞賀有限公司,12000,,是,彰化縣埔心鄉,
張錦昆,中國國民黨,,4,105/01/05,營利事業捐贈收入,97339231,台灣泰德軾股份有限公司,50000,,是,彰化縣田中鎮,
張錦昆,中國國民黨,,5,105/01/04,營利事業捐贈收入,53647979,春豐建設有限公司,36000,,是,彰化縣永興街,
張錦昆,中國國民黨,,6,105/01/04,營利事業捐贈收入,54230985,大興開發建設有限公司,100000,,是,彰化縣花壇鄉,
張錦昆,中國國民黨,,7,105/01/04,營利事業捐贈收入,59697617,陸友纖維工業股份有限公司,300000,,是,彰化縣社頭鄉,
張錦昆,中國國民黨,,8,104/12/25,營利事業捐贈收入,86981994,杉蒲企業股份有限公司,200000,,是,彰化縣福興鄉,
張錦昆,中國國民黨,,9,104/12/25,營利事業捐贈收入,12896761,亞寰企業股份有限公司,60000,,是,彰化縣大村鄉,
張錦昆,中國國民黨,,10,104/12/25,營利事業捐贈收入,28037725,竣奕建設股份有限公司,150000,,是,臺中市山西北,
張錦昆,中國國民黨,,11,104/12/23,營利事業捐贈收入,24450223,欣宏生化科技股份有限公司,80000,,是,彰化縣員林市,
張錦昆,中國國民黨,,12,104/12/15,營利事業捐贈收入,89491726,可提雅實業有限公司,20000,,是,彰化縣埔心鄉,
張錦昆,中國國民黨,,13,104/12/15,營利事業捐贈收入,53371769,竣耀開發有限公司,150000,,是,臺中市北屯區,
張錦昆,中國國民黨,,14,104/12/14,營利事業捐贈收入,16332639,昇財麗禧酒店股份有限公司,100000,,是,彰化縣員林市,
張錦昆,中國國民黨,,15,104/12/01,營利事業捐贈收入,23709744,森林皮件製品股份有限公司,50000,,是,彰化縣員林市,
張錦昆,中國國民黨,,16,104/12/01,營利事業捐贈收入,53613990,耀洲伯蔘藥有限公司,10000,,是,彰化縣員林市,
張錦昆,中國國民黨,,17,104/12/01,營利事業捐贈收入,28960346,市政房屋經紀有限公司,50000,,是,彰化縣員林市,
張錦昆,中國國民黨,,18,104/12/01,營利事業捐贈收入,53973538,甫承開發有限公司,50000,,是,彰化縣員林市,
張錦昆,中國國民黨,,19,104/12/01,營利事業捐贈收入,04344061,邦旭股份有限公司,100000,,是,彰化縣埔心鄉,
張錦昆,中國國民黨,,20,104/11/27,營利事業捐贈收入,22082130,成川鋼管股份有限公司,200000,,是,彰化縣花壇鄉,
張錦昆,中國國民黨,,21,104/11/27,營利事業捐贈收入,59058105,中華精工光電股份有限公司,200000,,是,彰化縣員林市,
張錦昆,中國國民黨,,22,104/11/27,營利事業捐贈收入,84675555,貿大企業有限公司,60000,,是,彰化縣大村鄉,
張錦昆,中國國民黨,,23,104/11/24,營利事業捐贈收入,60206694,明鎰興業股份有限公司,100000,,是,彰化縣大村鄉,
吳宜臻,民主進步黨,,1,105/01/05,營利事業捐贈收入,16930971,聿新生物科技股份有限公司,100000,,是,苗栗縣竹南鎮,
吳宜臻,民主進步黨,,2,105/01/04,營利事業捐贈收入,80098808,泰安觀止溫泉股份有限公司,50000,,是,苗栗縣泰安鄉,
吳宜臻,民主進步黨,,3,104/12/31,營利事業捐贈收入,05717502,大聚化學纖維股份有限公司,500000,,是,臺北市敦化南,
吳宜臻,民主進步黨,,4,104/12/25,營利事業捐贈收入,80670184,大響塑膠有限公司,3000,,是,苗栗縣頭份鎮,
吳宜臻,民主進步黨,,5,104/12/15,營利事業捐贈收入,25151546,宸豪企業有限公司,100000,,是,桃園市龍潭區,
吳宜臻,民主進步黨,,6,104/11/10,營利事業捐贈收入,28128274,顯嶸企業有限公司,10000,,是,苗栗縣後龍鎮,
吳宜臻,民主進步黨,,7,104/11/10,營利事業捐贈收入,54775304,昭日建設有限公司,10000,,是,苗栗市新英里,
吳宜臻,民主進步黨,,8,104/11/10,營利事業捐贈收入,80666294,泉旺科技股份有限公司,20000,,是,新竹縣竹北市,
吳宜臻,民主進步黨,,9,104/11/10,營利事業捐贈收入,16382551,光美加油站有限公司,10000,,是,苗栗縣竹南鎮,
吳宜臻,民主進步黨,,10,104/11/10,營利事業捐贈收入,54265695,日光電力有限公司,20000,,是,苗栗縣頭份鎮,
吳宜臻,民主進步黨,,11,104/11/09,營利事業捐贈收入,49813905,久源陶器股份有限公司,10000,,是,苗栗縣公館鄉,
吳宜臻,民主進步黨,,12,104/10/30,營利事業捐贈收入,11384806,長春石油化學股份有限公司,300000,,是,臺北市松江路,
吳宜臻,民主進步黨,,13,104/10/07,營利事業捐贈收入,25268320,立群通信工程行,1000,,是,苗栗縣苗栗市,
吳宜臻,民主進步黨,,14,104/09/16,營利事業捐贈收入,16710294,昌勝工程顧問股份有限公司,100000,,是,苗栗縣苑裡鎮,
吳宜臻,民主進步黨,,15,104/09/16,營利事業捐贈收入,25223942,展冠土木包工業,50000,,是,苗栗縣頭份鎮,
吳宜臻,民主進步黨,,16,104/09/16,營利事業捐贈收入,02938664,國龐土木包工業,50000,,是,苗栗縣竹南鎮,
吳宜臻,民主進步黨,,17,104/09/11,營利事業捐贈收入,99941187,呷億食品行,10000,,是,苗栗縣頭份鎮,
吳宜臻,民主進步黨,,18,104/09/11,營利事業捐贈收入,53271255,佑原科技有限公司,5000,,是,苗栗縣頭份鎮,
吳宜臻,民主進步黨,,19,104/09/03,營利事業捐贈收入,84206786,沅通營造有限公司,220000,,是,苗栗縣苗栗市,
吳宜臻,民主進步黨,,20,104/09/02,營利事業捐贈收入,39872088,大同實業社,10000,,是,苗栗市中正路,
吳宜臻,民主進步黨,,21,104/8/28,營利事業捐贈收入,22209643,旭大實業股份有限公司,300000,,是,新北市樹林區,
吳宜臻,民主進步黨,,22,104/8/21,營利事業捐贈收入,23537222,福洸企業有限公司,10000,,是,苗栗縣竹南鎮,
吳思瑤,民主進步黨,*,1,105/01/13,營利事業捐贈收入,16318881,新潤興業股份有限公司,250000,,是,臺北市松山區,
吳思瑤,民主進步黨,*,2,105/01/12,營利事業捐贈收入,28843946,逸寬股份有限公司,100000,,是,臺北市信義區,
吳思瑤,民主進步黨,*,3,105/01/12,營利事業捐贈收入,80539565,朋馳廣告企業有限公司,80000,,是,臺北市士林區,
吳思瑤,民主進步黨,*,4,105/01/06,營利事業捐贈收入,15001219,一協榮股份有限公司,30000,,是,臺北市萬華區,
吳思瑤,民主進步黨,*,5,105/01/06,營利事業捐贈收入,68919301,臺南紡織股份有限公司,500000,,是,臺南市東區裕,
吳思瑤,民主進步黨,*,6,105/01/04,營利事業捐贈收入,12402015,新各界企業有限公司,50000,,是,臺北市內湖區,
吳思瑤,民主進步黨,*,7,104/12/24,營利事業捐贈收入,23065258,聯寶電子股份有限公司,100000,,是,新北市新店區,
吳思瑤,民主進步黨,*,8,104/12/22,營利事業捐贈收入,24340275,慶益開發股份有限公司,300000,,是,臺北市中山區,
吳思瑤,民主進步黨,*,9,104/12/21,營利事業捐贈收入,99029922,家赫藥局,30000,,是,臺北市士林區,
吳思瑤,民主進步黨,*,10,104/12/15,營利事業捐贈收入,54178313,東華企業股份有限公司,100000,,是,臺北市士林區,
吳思瑤,民主進步黨,*,11,104/12/15,營利事業捐贈收入,54178897,愚果企業股份有限公司,100000,,是,臺北市萬華區,
吳思瑤,民主進步黨,*,12,104/12/11,營利事業捐贈收入,54178897,愚果企業股份有限公司,100000,,是,臺北市萬華區,
吳思瑤,民主進步黨,*,13,104/12/11,營利事業捐贈收入,54178313,東華企業股份有限公司,100000,,是,臺北市士林區,
吳思瑤,民主進步黨,*,14,104/12/11,營利事業捐贈收入,28676476,天義國際有限公司,100000,,是,臺北市士林區,
